manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,81.00,82,0.00000346,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,4,1.00 +,4,1.00 +,1249.18,279,0.00001177,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,4,1.00 +,3,.76 - 1.00,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,4,1.00 +,2,.40 - .75,20.00,10,0.00000042,201602
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000008,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,4,1.00 +,4,1.00 +,618.00,84,0.00000354,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,3,.76 - 1.00,2,.40 - .75,906.00,573,0.00002417,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,3,.76 - 1.00,2,.40 - .75,75.00,75,0.00000316,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1299,Military,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,2,.40 - .75,6.00,3,0.00000013,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Cosmetics,1,Food,2,.40 - .75,2,.40 - .75,1758.75,2766,0.00011669,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,2,.40 - .75,2181.00,4002,0.00016883,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,2,.40 - .75,1,<.40,48.00,87,0.00000367,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,7,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,2,.40 - .75,51.00,93,0.00000392,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,Fruit,1,Food,2,.40 - .75,1,<.40,1.00,2,0.00000008,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,5469.00,1194,0.00005037,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,10,Shaving Supplies,1,Food,3,.76 - 1.00,1,<.40,1930.00,1063,0.00004485,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Juice,1,Food,4,1.00 +,4,1.00 +,30.00,20,0.00000084,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,3,Desserts,1,Food,2,.40 - .75,2,.40 - .75,507.00,641,0.00002704,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,1,<.40,5695.30,10488,0.00044246,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,9,Vegetables,1,Food,3,.76 - 1.00,2,.40 - .75,393.00,386,0.00001628,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,1,<.40,1,<.40,1.50,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,3,.76 - 1.00,3,.76 - 1.00,3500.97,2088,0.00008809,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Books & Magazines,1,Food,2,.40 - .75,1,<.40,268.50,183,0.00000772,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,2,.40 - .75,2,.40 - .75,9972.75,3833,0.00016170,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,2,.40 - .75,21.00,7,0.00000030,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,2,.40 - .75,167676.00,114665,0.00483740,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,6.00,6,0.00000025,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,2,First Aid,1,Food,1,<.40,1,<.40,1.10,3,0.00000013,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,2,.40 - .75,378.60,553,0.00002333,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,4,1.00 +,4,1.00 +,25.49,6,0.00000025,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,1,<.40,25.00,24,0.00000101,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,3,Deodorant,1,Food,2,.40 - .75,2,.40 - .75,12.00,21,0.00000089,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,3,.76 - 1.00,20.00,20,0.00000084,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,115824.00,9497,0.00040065,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,1,<.40,1,<.40,8478.00,27800,0.00117281,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,3,.76 - 1.00,3,.76 - 1.00,3.94,4,0.00000017,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,318.00,240,0.00001012,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,3,.76 - 1.00,7.26,6,0.00000025,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,6441.00,1897,0.00008003,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,58.00,38,0.00000160,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,4,1.00 +,4,1.00 +,13.98,4,0.00000017,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,360.00,156,0.00000658,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,53.00,89,0.00000375,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,1,<.40,17.50,35,0.00000148,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,9,Vegetables,1,Food,2,.40 - .75,1,<.40,17.50,35,0.00000148,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,1,<.40,31.00,30,0.00000127,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,98,UNKNOWN,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,3,.76 - 1.00,7.00,7,0.00000030,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,11,Kitchen Items & Appliances,1,Food,1,<.40,1,<.40,0.25,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,3,.76 - 1.00,140.00,101,0.00000426,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Cheese,1,Food,3,.76 - 1.00,2,.40 - .75,219.00,160,0.00000675,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,3,.76 - 1.00,253.27,69,0.00000291,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,4,1.00 +,4,1.00 +,1556.49,175,0.00000738,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,4,1.00 +,4,1.00 +,5001.01,854,0.00003603,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,4,1.00 +,2,.40 - .75,62.75,32,0.00000135,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,3,.76 - 1.00,31911.00,22089,0.00093187,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,2,.40 - .75,4992.00,2751,0.00011606,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,4749.75,5703,0.00024059,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,10,Household Maintenance Products,1,Food,2,.40 - .75,1,<.40,8726.40,17064,0.00071988,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,4,1.00 +,4,1.00 +,10.11,3,0.00000013,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,4,1.00 +,35579.04,7578,0.00031970,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,3,Medical Test Kits & Devices,1,Food,2,.40 - .75,2,.40 - .75,8.25,11,0.00000046,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,Juice,1,Food,1,<.40,1,<.40,0.35,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,2,.40 - .75,1,<.40,5631.90,2755,0.00011623,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,2,.40 - .75,2,.40 - .75,297.75,393,0.00001658,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,3,Coffee Creamers & Hot Chocolate Mix,1,Food,1,<.40,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,3,.76 - 1.00,18.00,18,0.00000076,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,60.00,39,0.00000165,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,3,.76 - 1.00,1,<.40,179.00,108,0.00000456,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,4,1.00 +,4,1.00 +,112907.02,15984,0.00067432,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,16.12,2,0.00000008,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,106.00,44,0.00000186,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,475.79,60,0.00000253,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,2070.00,2046,0.00008632,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,1,<.40,182.25,105,0.00000443,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,3.90,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,13,Meal & Side Dish Mixes & Kits,1,Food,1,<.40,1,<.40,1.75,2,0.00000008,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,4,1.00 +,4,1.00 +,2184.61,465,0.00001962,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,3204.00,3012,0.00012707,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,23740.00,30556,0.00128907,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,1,<.40,28660.50,18306,0.00077228,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,16,Pasta,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,2,.40 - .75,4.50,9,0.00000038,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,3709.00,7334,0.00030940,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,265.75,327,0.00001380,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,24725.50,48880,0.00206211,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,67.00,104,0.00000439,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,1966.83,434,0.00001831,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,3.50,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,91326.92,17420,0.00073490,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,96.00,87,0.00000367,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,1,<.40,1,<.40,0.35,1,0.00000004,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,21,"Spices, Seasonings & Extracts",1,Food,4,1.00 +,4,1.00 +,4.50,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,2,.40 - .75,54.00,53,0.00000224,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,3,.76 - 1.00,475.00,367,0.00001548,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,32.50,39,0.00000165,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,3,.76 - 1.00,45.00,29,0.00000122,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,4,1.00 +,2,.40 - .75,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,1,<.40,2.54,3,0.00000013,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,8,Condiments/Dips/Gravies/Sauces,1,Food,3,.76 - 1.00,2,.40 - .75,45.00,7,0.00000030,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,2,.40 - .75,1,<.40,1058.50,756,0.00003189,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,5614.25,8113,0.00034227,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,3.75,2,0.00000008,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,2,.40 - .75,19.20,16,0.00000067,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,15.50,19,0.00000080,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,36.75,44,0.00000186,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,1,<.40,10097.00,5435,0.00022929,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,1,<.40,1,<.40,201.60,339,0.00001430,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,2,.40 - .75,1,<.40,1.80,2,0.00000008,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,3367.25,6561,0.00027679,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,3,.76 - 1.00,3,.76 - 1.00,54.00,5,0.00000021,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,4,1.00 +,2,.40 - .75,3209.18,617,0.00002603,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,2575.00,427,0.00001801,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,2,.40 - .75,97.00,189,0.00000797,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,2.00,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,2,.40 - .75,1133.50,2079,0.00008771,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,15,Nuts,1,Food,4,1.00 +,4,1.00 +,2.75,1,0.00000004,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,75.00,75,0.00000316,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,2,.40 - .75,2,.40 - .75,133.50,183,0.00000772,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,2228.75,4366,0.00018419,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,12161.50,23454,0.00098946,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,4,1.00 +,4,1.00 +,315.72,85,0.00000359,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,23,Vegetables - Canned & Dried,1,Food,4,1.00 +,4,1.00 +,165.38,31,0.00000131,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1299,Military,9,Household Cleaners & Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,5.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,12584.00,6647,0.00028042,201602
