manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,4,1.00 +,4,1.00 +,2.82,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,3,.76 - 1.00,2,.40 - .75,645.00,239,0.00001263,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,4,1.00 +,3,.76 - 1.00,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,2.25,4,0.00000021,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000011,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,1,<.40,328.00,61,0.00000322,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,9,Vegetables,1,Food,2,.40 - .75,2,.40 - .75,17.75,10,0.00000053,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,2,.40 - .75,33.75,22,0.00000116,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,3,.76 - 1.00,1,<.40,188.00,148,0.00000782,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,2,Coffee & Tea,1,Food,2,.40 - .75,1,<.40,384.75,507,0.00002680,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,3,Desserts & Whipped Cream Tub,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,4,1.00 +,4,1.00 +,2.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,1,Health Aids & Remedies,1,Food,4,1.00 +,4,1.00 +,104.00,17,0.00000090,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,3,Coffee Creamers & Hot Chocolate Mix,1,Food,3,.76 - 1.00,3,.76 - 1.00,5.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Dough Products,1,Food,3,.76 - 1.00,3,.76 - 1.00,75791.00,40568,0.00214436,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Fruit,1,Food,2,.40 - .75,2,.40 - .75,58312.45,60283,0.00318646,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,3,.76 - 1.00,1897.00,1860,0.00009832,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,3,.76 - 1.00,1897.00,1860,0.00009832,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,11,Sour Cream & Whipped Cream - Canned,1,Food,1,<.40,1,<.40,0.25,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,4,Fruit,1,Food,3,.76 - 1.00,3,.76 - 1.00,23409.00,22807,0.00120554,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,48590.60,84558,0.00446960,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,2,.40 - .75,1941.75,2568,0.00013574,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,2,.40 - .75,1,<.40,195.10,315,0.00001665,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,35.98,18,0.00000095,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,175658.19,62227,0.00328922,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,1,<.40,1,<.40,66.00,161,0.00000851,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,4,1.00 +,4,1.00 +,103505.44,20933,0.00110648,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,11,Heat & Eat - Canned or Packaged,1,Food,2,.40 - .75,2,.40 - .75,1168.83,398,0.00002104,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,14,Meat & Seafood - Canned,1,Food,1,<.40,1,<.40,8.50,15,0.00000079,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,4,1.00 +,1662.00,633,0.00003346,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,2,.40 - .75,3.75,3,0.00000016,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,9.00,9,0.00000048,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,9.00,9,0.00000048,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,7,Ice Cream & Frozen Yogurt,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,8,Condiments/Dips/Gravies/Sauces,1,Food,2,.40 - .75,2,.40 - .75,2.00,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,1,<.40,106.25,196,0.00001036,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,16,Pasta,1,Food,2,.40 - .75,1,<.40,1.50,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,4,Fruit,1,Food,2,.40 - .75,2,.40 - .75,30.50,16,0.00000085,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,10,Shaving Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,10.00,5,0.00000026,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,2,Automotive,1,Food,2,.40 - .75,1,<.40,721.50,947,0.00005006,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,3,.76 - 1.00,35.00,35,0.00000185,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,2,.40 - .75,1,<.40,7.50,8,0.00000042,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,4,1.00 +,4,1.00 +,60.31,11,0.00000058,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,16,Photo & Computer Supplies,1,Food,2,.40 - .75,1,<.40,1.50,3,0.00000016,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,First Aid,1,Food,3,.76 - 1.00,1,<.40,381.00,218,0.00001152,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,4,1.00 +,4,1.00 +,139832.56,21854,0.00115517,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,1,<.40,690.00,447,0.00002363,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,1398.00,192,0.00001015,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,2,.40 - .75,114.00,60,0.00000317,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,12080.00,1224,0.00006470,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,13,Yogurt,1,Food,2,.40 - .75,1,<.40,946.25,1432,0.00007569,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,3845.85,1812,0.00009578,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,2,.40 - .75,2,.40 - .75,168.00,59,0.00000312,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,407.50,561,0.00002965,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,10,Shaving Supplies,1,Food,2,.40 - .75,2,.40 - .75,6.00,6,0.00000032,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,3,.76 - 1.00,41.00,40,0.00000211,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,1,<.40,7.50,4,0.00000021,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,2,Cosmetics,1,Food,1,<.40,1,<.40,11233.80,4656,0.00024611,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Juice,1,Food,3,.76 - 1.00,1,<.40,7.98,6,0.00000032,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,13,Meal & Side Dish Mixes & Kits,1,Food,1,<.40,1,<.40,2675.75,1341,0.00007088,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,98,UNKNOWN,1,Food,3,.76 - 1.00,2,.40 - .75,111.00,47,0.00000248,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,2,.40 - .75,12102.00,12032,0.00063599,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,4,1.00 +,4,1.00 +,50.75,18,0.00000095,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,4,1.00 +,2,.40 - .75,16.80,14,0.00000074,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,4,1.00 +,3,.76 - 1.00,43.20,27,0.00000143,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,98,UNKNOWN,1,Food,2,.40 - .75,2,.40 - .75,91.50,23,0.00000122,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,3,.76 - 1.00,2,.40 - .75,9.00,5,0.00000026,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,2,.40 - .75,109.00,79,0.00000418,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,43.25,85,0.00000449,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,1,<.40,1.50,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,11,Kitchen Items & Appliances,1,Food,4,1.00 +,1,<.40,690.00,447,0.00002363,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,2,.40 - .75,13496.75,25348,0.00133985,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,1,<.40,0.40,1,0.00000005,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,8,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,2,.40 - .75,11616.50,22412,0.00118466,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,4,1.00 +,4,1.00 +,442.00,185,0.00000978,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,4,1.00 +,3,.76 - 1.00,146.59,59,0.00000312,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,9,Vegetables,1,Food,2,.40 - .75,2,.40 - .75,17032.14,9956,0.00052626,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,2,.40 - .75,543.00,219,0.00001158,201601
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,9999,Unknown,5,Candy & Gum,1,Food,2,.40 - .75,2,.40 - .75,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,1,<.40,1023.00,609,0.00003219,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,2,Cheese,1,Food,2,.40 - .75,2,.40 - .75,3615.75,6213,0.00032841,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,4,1.00 +,3468.48,738,0.00003901,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,2,.40 - .75,1,<.40,78.75,54,0.00000285,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,42.75,45,0.00000238,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,10,Household Maintenance Products,1,Food,2,.40 - .75,1,<.40,14098.00,9543,0.00050443,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,3,Books & Magazines,1,Food,2,.40 - .75,2,.40 - .75,6246.75,7768,0.00041060,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,4,Dough Products,1,Food,4,1.00 +,4,1.00 +,875.00,111,0.00000587,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,60.00,38,0.00000201,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,4,1.00 +,3,.76 - 1.00,2318.00,829,0.00004382,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Condiments/Dips/Gravies/Sauces,1,Food,4,1.00 +,3,.76 - 1.00,1194.00,406,0.00002146,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,Sanitary Protection & Feminine Hygiene,1,Food,2,.40 - .75,2,.40 - .75,3247.25,3031,0.00016021,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,2,Breakfast Foods,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,1,0.00000005,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,2,.40 - .75,6780.50,8061,0.00042609,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,510,Handout Electronic Checkout,4,Dough Products,1,Food,2,.40 - .75,2,.40 - .75,84.00,112,0.00000592,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,3,Medical Test Kits & Devices,1,Food,2,.40 - .75,2,.40 - .75,1437.00,1751,0.00009255,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,7,"Hand Cleanser, Bath Soap & Body Wash",1,Food,2,.40 - .75,1,<.40,759.90,1160,0.00006132,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,4,1.00 +,4,1.00 +,697.50,95,0.00000502,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Vegetables,1,Food,4,1.00 +,4,1.00 +,697.50,95,0.00000502,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,1,<.40,1,<.40,8655.25,10463,0.00055306,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,4,1.00 +,4,1.00 +,29.57,9,0.00000048,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,1,<.40,106.90,154,0.00000814,201601
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,1,<.40,1,<.40,329.00,550,0.00002907,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,2,.40 - .75,6.00,6,0.00000032,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,4,1.00 +,60.00,25,0.00000132,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,13,Yogurt,1,Food,3,.76 - 1.00,1,<.40,492.00,277,0.00001464,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,2,Cosmetics,1,Food,2,.40 - .75,2,.40 - .75,23005.00,5519,0.00029173,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,2,.40 - .75,1,<.40,1168.00,684,0.00003616,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,2,.40 - .75,3089.00,1384,0.00007316,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,4,Dough Products,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,4862.34,1409,0.00007448,201601
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,645.00,239,0.00001263,201601
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,3,Desserts,1,Food,3,.76 - 1.00,3,.76 - 1.00,123.00,28,0.00000148,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,1,<.40,328.00,61,0.00000322,201601
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,2,.40 - .75,3.00,3,0.00000016,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,1,<.40,29.00,41,0.00000217,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,2,First Aid,1,Food,3,.76 - 1.00,1,<.40,9.00,7,0.00000037,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,3,Deodorant,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000005,201601
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,4,1.00 +,4,1.00 +,51.59,11,0.00000058,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Heat & Eat Prepared Foods,1,Food,3,.76 - 1.00,2,.40 - .75,4394.00,2162,0.00011428,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1299,Military,1,Baby Hygiene,1,Food,3,.76 - 1.00,2,.40 - .75,4.00,3,0.00000016,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,1,Butter & Margarine,1,Food,3,.76 - 1.00,3,.76 - 1.00,2016.00,765,0.00004044,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,First Aid,1,Food,3,.76 - 1.00,3,.76 - 1.00,22.96,18,0.00000095,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,3,Coffee Creamers & Hot Chocolate Mix,1,Food,3,.76 - 1.00,2,.40 - .75,5.00,2,0.00000011,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,175658.19,62227,0.00328922,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,8,Meat/Poultry/Seafood,1,Food,4,1.00 +,4,1.00 +,8.88,3,0.00000016,201601
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,10,Ready to Eat Fruits & Salads,1,Food,4,1.00 +,2,.40 - .75,2.25,1,0.00000005,201601
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,1,<.40,4.00,4,0.00000021,201601
705,GENERAL MILLS INC.,9,DEPARTMENT STORE,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,2,.40 - .75,0.75,1,0.00000005,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,81.00,87,0.00000460,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,202,FSI,9,Vegetables,1,Food,2,.40 - .75,2,.40 - .75,81.00,87,0.00000460,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,11,Sour Cream & Whipped Cream - Canned,1,Food,3,.76 - 1.00,1,<.40,393.00,372,0.00001966,201601
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,2,.40 - .75,123.75,102,0.00000539,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,2,Coffee & Tea,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000005,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,3,Books & Magazines,1,Food,1,<.40,1,<.40,0.50,2,0.00000011,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,4,1.00 +,6534.00,1600,0.00008457,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,11,Heat & Eat - Canned or Packaged,1,Food,4,1.00 +,2,.40 - .75,146.25,116,0.00000613,201601
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,1,Health Aids & Remedies,1,Food,3,.76 - 1.00,2,.40 - .75,12.00,4,0.00000021,201601
